providerOutcomeId,providerId,providerOfferId,label,oddsAmerican,oddsDecimal,oddsDecimalDisplay,oddsFractional,line,participant,participantType,main,sortOrder,tags,participants,category,subcategory,prop_label
0QA241629002#200021458_13L42648Q11199615183Q20,2,241629002,CHI Bulls 122:120 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710058,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021460_13L42648Q1273677225Q20,2,241629002,CHI Bulls 123:113 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710060,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021564_13L42648Q1-1522902574Q20,2,241629002,CHI Bulls 119:111 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710064,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021472_13L42648Q1-1216646842Q20,2,241629002,CHI Bulls 124:117 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710072,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021572_13L42648Q1739543080Q20,2,241629002,CHI Bulls 116:111 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710072,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021474_13L42648Q11057520083Q20,2,241629002,CHI Bulls 125:118 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710074,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021675_13L42648Q1-1085974158Q20,2,241629002,CHI Bulls 117:119 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710075,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021475_13L42648Q11737515016Q20,2,241629002,CHI Bulls 120:115 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710075,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021476_13L42648Q11750488258Q20,2,241629002,CHI Bulls 117:112 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710076,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021477_13L42648Q1-789866745Q20,2,241629002,CHI Bulls 121:116 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710077,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021478_13L42648Q11924535192Q20,2,241629002,CHI Bulls 122:113 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710078,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021480_13L42648Q1238041932Q20,2,241629002,CHI Bulls 119:112 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710080,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021582_13L42648Q1-1214932288Q20,2,241629002,CHI Bulls 119:123 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710082,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021482_13L42648Q1-1877230895Q20,2,241629002,CHI Bulls 121:112 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710082,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021583_13L42648Q11211897579Q20,2,241629002,CHI Bulls 121:122 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710083,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021486_13L42648Q1-1658185760Q20,2,241629002,CHI Bulls 121:113 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710086,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021490_13L42648Q1584534807Q20,2,241629002,CHI Bulls 122:118 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710090,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021590_13L42648Q11705560301Q20,2,241629002,CHI Bulls 125:115 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710090,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021495_13L42648Q12110201885Q20,2,241629002,CHI Bulls 125:116 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710095,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021496_13L42648Q1-1670373171Q20,2,241629002,CHI Bulls 120:117 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710096,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021497_13L42648Q12142027673Q20,2,241629002,CHI Bulls 119:113 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710097,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200240300_13L42648Q1570097774Q20,2,241629002,CHI Bulls 132:129 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810000,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021700_13L42648Q1-830958818Q20,2,241629002,CHI Bulls 130:128 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810000,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021502_13L42648Q1473587605Q20,2,241629002,CHI Bulls 124:113 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810002,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021703_13L42648Q1-1939126055Q20,2,241629002,CHI Bulls 126:120 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810003,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021604_13L42648Q1-1837541491Q20,2,241629002,CHI Bulls 114:111 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810004,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021608_13L42648Q1-863910923Q20,2,241629002,CHI Bulls 125:111 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810008,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021508_13L42648Q1537486101Q20,2,241629002,CHI Bulls 127:119 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810008,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021610_13L42648Q1-1000808719Q20,2,241629002,CHI Bulls 119:109 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810010,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021513_13L42648Q1-1571865706Q20,2,241629002,CHI Bulls 113:117 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810013,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021714_13L42648Q1-255994454Q20,2,241629002,CHI Bulls 111:116 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810014,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021715_13L42648Q1262897960Q20,2,241629002,CHI Bulls 114:109 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810015,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021716_13L42648Q1-600052093Q20,2,241629002,CHI Bulls 111:107 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810016,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021517_13L42648Q12051845100Q20,2,241629002,CHI Bulls 119:117 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810017,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200123917_13L42648Q1-1511178397Q20,2,241629002,CHI Bulls 111:106 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810017,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021718_13L42648Q1-1438944049Q20,2,241629002,CHI Bulls 112:109 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810018,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200123919_13L42648Q1757334213Q20,2,241629002,CHI Bulls 113:121 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810019,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021519_13L42648Q1465273872Q20,2,241629002,CHI Bulls 116:110 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810019,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021520_13L42648Q1917221653Q20,2,241629002,CHI Bulls 125:114 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810020,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200123922_13L42648Q1-1753057383Q20,2,241629002,CHI Bulls 113:110 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810022,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021523_13L42648Q1-466994304Q20,2,241629002,CHI Bulls 120:122 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810023,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200123925_13L42648Q1-654466627Q20,2,241629002,CHI Bulls 112:115 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810025,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021625_13L42648Q11365070369Q20,2,241629002,CHI Bulls 130:124 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810025,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021525_13L42648Q1-2146641809Q20,2,241629002,CHI Bulls 121:125 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810025,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021526_13L42648Q11744117449Q20,2,241629002,CHI Bulls 127:123 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810026,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200157627_13L42648Q1-21943087Q20,2,241629002,CHI Bulls 128:115 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810027,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021631_13L42648Q1165527438Q20,2,241629002,CHI Bulls 115:111 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810031,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021531_13L42648Q11877390899Q20,2,241629002,CHI Bulls 128:121 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810031,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021532_13L42648Q1937361241Q20,2,241629002,CHI Bulls 126:115 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810032,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021733_13L42648Q1-1083681161Q20,2,241629002,CHI Bulls 124:119 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810033,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021534_13L42648Q1-462536107Q20,2,241629002,CHI Bulls 116:114 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810034,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021535_13L42648Q11276832468Q20,2,241629002,CHI Bulls 118:115 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810035,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021738_13L42648Q11931841171Q20,2,241629002,CHI Bulls 111:114 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810038,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021643_13L42648Q1915479971Q20,2,241629002,CHI Bulls 125:122 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810043,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200192948_13L42648Q11287597059Q20,2,241629002,CHI Bulls 111:104 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810048,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200122850_13L42648Q1-1445570691Q20,2,241629002,CHI Bulls 123:122 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810050,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021451_13L42648Q1-2075408576Q20,2,241629002,CHI Bulls 128:118 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810051,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200221751_13L42648Q11997075845Q20,2,241629002,CHI Bulls 123:129 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810051,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021654_13L42648Q1450485501Q20,2,241629002,CHI Bulls 115:117 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810054,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021554_13L42648Q11816400332Q20,2,241629002,CHI Bulls 114:117 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810054,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200122855_13L42648Q11039099019Q20,2,241629002,CHI Bulls 112:117 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810055,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021455_13L42648Q1232317242Q20,2,241629002,CHI Bulls 120:114 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810055,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021459_13L42648Q12040968503Q20,2,241629002,CHI Bulls 126:119 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810059,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200122859_13L42648Q11864725044Q20,2,241629002,CHI Bulls 117:121 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810059,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021559_13L42648Q1-129874934Q20,2,241629002,CHI Bulls 116:112 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810059,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021659_13L42648Q1325487883Q20,2,241629002,CHI Bulls 113:118 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810059,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021560_13L42648Q1519306483Q20,2,241629002,CHI Bulls 122:117 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810060,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200123060_13L42648Q1-1143314941Q20,2,241629002,CHI Bulls 116:118 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810060,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021561_13L42648Q11192373938Q20,2,241629002,CHI Bulls 122:112 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810061,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021662_13L42648Q1-1722175952Q20,2,241629002,CHI Bulls 116:109 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810062,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021562_13L42648Q1-45544842Q20,2,241629002,CHI Bulls 123:116 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810062,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021466_13L42648Q1-1266274792Q20,2,241629002,CHI Bulls 130:120 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810066,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021666_13L42648Q1-1364198054Q20,2,241629002,CHI Bulls 131:127 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810066,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200222767_13L42648Q11979350524Q20,2,241629002,CHI Bulls 120:128 TOR Raptors,+18000,181,181.00,180/1,None Specified,,Unknown,None Specified,1810067,None Specified,None Specified,Game Props,Correct Score,Correct Score
